product,link,store,CVS,rating,review
德國鹼水乳酪麵包/39x0.7,https://www.ptt.cc/bbs/CVS/M.1725354499.A.E03.html,全家,全家,82,"圖多多版本:
影片版:
之前看到名稱就很有興趣
會聯想到零食蝴蝶結脆餅  椒鹽卷餅
所以看到有友善食光7折就來收一個
德國鹼水乳酪麵包 39
熱量313大卡
看起來是長長麵包
外層有特別設計的烤痕
皮也是有點點脆的感覺
麵包本體 意外的非常柔軟
是那種感覺可以撕成一捲一捲的口感
內裡的奶油乳酪
沒想到拌入了滿滿義式香料
所以本來以為是甜的內餡
完全變成了鹹點 有點驚訝"
小白鹽味飯糰 23元,https://www.ptt.cc/bbs/CVS/M.1725359647.A.079.html,全家,全家,75,"下班來買一個可愛的小白飯糰
是去日本都會吃的鹽味飯糰
口味的部分就是白飯，鹽味偏淡
如果是重口味的人可能會覺得沒味道
但是飯本身是好吃的
雖然小白真的很可愛
但是我也覺得應該要是飯糰頭正男啊
許願下次可以加個細海苔、黑芝麻
當正男的頭髮，也更有味道"
桂林仔滷排便當/99元,https://www.ptt.cc/bbs/CVS/M.1725362983.A.428.html,全家,全家,60,"不知桂林仔的心得是否如此
給60分的原因，第二次品嚐時看到滷排泛著的油光
索性就把它翻過來和白飯及那一丁點的配菜攪和著
弄成像雜燴般配著肉吃，味道其實還不錯
只是吃完覺得好油、好膩...
大概就跟四目道長感想一樣!!
99元這個價格就...(╯°▽°)╯ ┴━┴"
麻辣滷牛肚69元,https://www.ptt.cc/bbs/CVS/M.1725366818.A.B8F.html,萊爾富,萊爾富,85,"今天中午跟同事買了附近的醋拌麵去旁邊萊爾富吹吹冷氣
看到這個麻辣滷牛肚感覺不錯買了一包 微波完直接加在麵上面
聞起來很香 花椒味>辣味 但吃起來我覺得不會很辣 算微辣的程度而已
午餐整個變很豐盛 牛肚份量也蠻多的
萊爾富的微波小點都還不錯 麻辣口味牛肚搭配啤酒感覺也很搭"
古娃娃海鹽焦糖泡芙蛋糕+中熱美式 / $56,https://www.ptt.cc/bbs/CVS/M.1725425034.A.3B2.html,全家,全家,90,"雞蛋糕體的口感，原本不抱太大期待，感覺內餡會很少薄薄一層，結果第一口就爆漿！！
！
鹽味滿有的，是雞蛋糕體+泡芙的感覺？
而且熱量沒有到很高，配一杯熱美式不會有罪惡感"
EarFun Air Pro 3藍牙耳機 1999元,https://www.ptt.cc/bbs/CVS/M.1725431194.A.48D.html,7-11,7-11,95,"小七今年集點3C價格太殺了
雖然離學生有一段時間
還能蹭到了學生開學季的優惠價格(偷笑)
買了藍芽耳機跟A8平板
顏質都超級高
耳機音質很好是我喜歡的風格
平版買比較小的拿來看看影片之類
有需要的可以趁這次優惠搶go啊"
日式煎茶霜淇淋/49元,https://www.ptt.cc/bbs/CVS/M.1725434552.A.EA6.html,全家,全家,70,"看板上有人覺得苦，
平常手搖都無糖的我覺得還好～!
 
這次的口味特點是淡吧XD
茶味淡，甜味淡，苦味也是微微淡
融化超快，出超商兩秒就狂滴
趕快回去全家吃XD
 
吃到餅乾覺得好甜！（可能是因為茶太寡淡）
餅乾還蠻好吃的
吃完的話嘴巴會只剩餅乾味
感覺無聊的時候會想吃
但不會特別去吃
懷念早期的鐵觀音QQ"
沈早俱樂部 不錯喝紅茶/嘗鮮價$25(原價$30),https://www.ptt.cc/bbs/CVS/M.1725444791.A.13E.html,全家 沈早俱樂部,全家,85,"甜度算適中的紅茶
成份有加決明子~喝起來就是古早味紅茶的香!
會有點回甘~還不錯!
如果買回家再加一點冰塊或是牛奶進去
喝起來應該又是另一種風味~ 會回購"
日式煎茶霜淇淋/49元,https://www.ptt.cc/bbs/CVS/M.1725446987.A.8B7.html,全家,全家,100,"身為愛吃冰，但不愛吃甜的人
看到板友說這支難得不甜，立刻衝去全家
結果好好吃啊啊阿 怎麼這麼快就吃完了
確實不會太甜，應該是我吃過甜度最低的霜淇淋
口感上帶有些微的茶澀感，但不會太苦
很多人說茶味淡，我吃起來就是綠茶的味道
茶味確實沒有很濃，但是就是在茶的正常範圍。
重點是，
平常去哪裡找清爽不甜的霜淇淋呀?
就算是普普的茶也好喜歡。
---"
49元,https://www.ptt.cc/bbs/CVS/M.1725450288.A.337.html,全家,全家,85,"讓大家看看什麼是渾圓飽滿的賽～
 
 
看心得文煎茶好像很淡，加上自己是焙茶控就買焙茶了！
原來雙口味機的單口味也可以做成胖胖冰，第一次知道～
只是做起來加上這個顏色就是渾圓飽滿的賽XDD
 
口味上非常茶，有茶葉的感覺，甜度不高，
無糖人只有在吃完時覺得小膩口，
但真的算茶系列中不甜的口味了！
 
焙茶香氣沒有很濃，吃完後嘴巴有股菸草味，
和平常自己泡焙茶的尾韻有點像。
壽司郎的焙茶冰就很甜膩（雖然也不錯
這款相比之下是比較大人系的焙茶霜淇淋吧，
自己蠻喜歡的！
 
 
 
 
--"
橋村炸雞新極大飯糰／49元,https://www.ptt.cc/bbs/CVS/M.1725455003.A.A05.html,7-11,7-11,65,"之前吃過板橋車站的橋村，當時還要排隊，但外帶已經不用等那麼久了，等了一下拿到的
炸雞卻不熱，不怎麼好吃～ 全家旗下的b.bq大勝
這次跟7-11聯名，想說吃吃看好了，料不算太少，但也吃不太出肉感，因為炸雞是冷的，
所以麵糊感比較重，然後調味滿甜的，不到難吃，但也說不上好吃，就普通～ 這個價格
回購意願會比較低"
紅醬薯薯歐姆蛋三明治$49 早餐組合價$69,https://www.ptt.cc/bbs/CVS/M.1725461885.A.C96.html,全家,全家,88,"早上原本要拿蛋沙拉三明治 突然瞄到後方的包裝顏色不一樣= =
是沈早聯名的~應該是新品! 買來嚐鮮一下
配料有歐姆蛋、薯餅、起司跟碎洋蔥
三明治外皮有塗紅醬  吃起來蠻香的
加熱後的歐姆蛋還不錯 口感很滑嫩
原本想說微波後的薯餅可能會偏軟
多了碎洋蔥 反而吃起來會有脆脆的口感
還不錯吃~下次再搭另一個紅茶來配早餐"
日式煎茶、醇厚焙茶霜淇淋/一支49元,https://www.ptt.cc/bbs/CVS/M.1725463226.A.618.html,全家,全家,50,"看了前幾篇煎茶的評論，幾乎都說味道很淡，因此自備煎茶粉來加!
就像去藏壽司或壽司郎點冰再自己加上茶粉的概念
一開始還是先吃沒加工過的，煎茶真的是很淡，雖然不甜，但也不苦，就很水...
焙茶的話一開始吃還有茶味，比煎茶甜一點點，但尾韻一樣很淡，沒有口齒留香那種感覺
以上就像吃了個寂寞的霜淇淋...
然後加上自備的煎茶粉!
加工完茶味就出來了，整支冰變超好吃的，全家可以考慮加購煎茶粉這個方案嗎XD
各位家裡剛好有煎茶粉的話可以試試看~~
*各人口味不同，僅供參考"
桑拿蒸兔兔/原價30/我搭49組合餐,https://www.ptt.cc/bbs/CVS/M.1725468376.A.C12.html,全家,全家,70,"主要是為了吃兔兔，外面有顏色的部份在味覺上沒有存在感，大概是色素麵團安餒
閉上眼睛是個份量偏小的綠豆豆沙包，大小跟甜點類包子差不多大，裡面是綠豆沙餡
豆沙餡甜味大概微糖~三分糖之間，吃完不會覺得嘴巴膩膩的"
紫薯蒙布朗泡芙/59元,https://www.ptt.cc/bbs/CVS/M.1725504932.A.D0B.html,全家,全家,85,"全家這次跟古娃娃聯名的甜點之一 來分享這款紫薯蒙布朗泡芙
通常日本超商到秋天 基本就有蒙布朗蛋糕之類產品
(其實不一定是秋天才有 秋天會比較有感)
也不算很複雜的甜點 不知為何台灣超商一直沒有蒙布朗蛋糕
回到這款商品 雖然不完全算蒙布朗蛋糕 不過算是目前台灣超商最有蒙布朗蛋糕元素的產品
外面是巧克力脆皮泡芙 中間夾著紫地瓜的蒙布朗蛋糕 還有一顆湊熱鬧的糰子
甜度算是有點偏甜 中間好像是類似起司蛋糕
算是好吃的 不過價錢會偏高
期待有機會 能夠在台灣超商看到蒙布朗蛋糕的產品
(不是霜淇淋造型)
================================"
冰卡布奇諾 55元,https://www.ptt.cc/bbs/CVS/M.1725505913.A.032.html,711,7-11,87,"我的咖啡三寶：美式、拿鐵、卡布奇諾
三杯看心情輪著點
之前小七沒看到冰的卡布，所以夏天都只喝冰拿鐵或冰美式
後來才知道原來卡布奇諾本來只有熱的，近期才出冰的
喝了一陣子想來分享心得
奶泡相比熱的還是會比較少，但奶跟咖啡的比例搭配我很愛
整體味道跟熱的差不多覺得蠻不錯
喝冰的很舒服
而且喝完嘴巴不會有澀澀的感覺
可當咖啡也可當飲料
搭早餐、午餐都不錯
附上小七的官方比例示意圖
這杯以後應該會變我常購入的品項"
光泉植物蛋白堅果風味375ml,https://www.ptt.cc/bbs/CVS/M.1725514867.A.616.html,全家,全家,85,"看到架上有新品特價就帶了兩罐回家喝看看
每瓶3.8g/100mL蛋白質，100%全植物，0膽固醇，無乳糖
有3種植物蛋白質 (大豆、花生、杏仁)
口感很濃郁，有明顯的堅果香氣
喝起來很滑順
很適合當早餐，有興趣的人可以試試看
個人很推"
燒烤牛五花飯 99元/蔥鹽豚里肌飯 95元,https://www.ptt.cc/bbs/CVS/M.1725524096.A.E07.html,萊爾富,萊爾富,83,"最近限動開始滑到一堆烤肉 搞到自己也想吃
那天跟我姐去萊爾富一人挑了一個燒肉便當
直接說結論 味道真的香 封膜打開肉香整個飄出來
燒烤牛五花飯用的BBQ醬很夠味 鹹甜口感會想一直扒飯
旁邊附上酸酸微辣的泡菜剛好可以解膩
烤里肌是配燒烤醬汁 整體更清爽一點 洋蔥非常入味
然後一定要搭蔥花一口吃 口感跟香氣直接晉升一個層次"
49元,https://www.ptt.cc/bbs/CVS/M.1725525290.A.D50.html,全家,全家,85,"看到板上有人分享焙茶馬上手刀去吃！
 
這隻真的有點茶味了！！
跟煎茶的無糖比的話
這支大概是一分糖～微糖的程度
煎茶茶味0分來比的話
這支大概是3-4分
煎茶完全被當成指標XDDDDD
以想吃程度一定是焙茶贏
兩隻吃起來感覺都沒什麼負擔"
39元,https://www.ptt.cc/bbs/CVS/M.1725534433.A.579.html,7-11,7-11,95,"跟我想像的味道差不多！覺得有在吃布丁的感覺XD黑糖還蠻香的（有一點點苦
味（？覺得比較像焦糖！）覺得不會太甜，然後皮好軟好好吃！本來要去買布丁的，但都
沒有我要的那款QQ不過反而讓我發現新產品！會再回購XD
外觀
裡面的樣子
啃了一口 還沒吃到XD
再一口！
覺得熱量對我這個假減肥人蠻友善的XD
有機會再來分享其他東西！
題外話
全家的牧場直送冰棒巧克力口味好好吃XD
不過煎茶口味霜淇淋好難吃QQ
我也想吃看看焙茶嗚嗚"
四葉至福抹茶風味雪糕  99 買一送一,https://www.ptt.cc/bbs/CVS/M.1725535847.A.EE9.html,7-11,7-11,90,"很小巧的一支冰棒，重量61g
甜度很充足，會想要再來一支
味道很像抹茶牛奶巧克力那種
抹味淡淡的，奶味比較濃，甜
中間的紅豆餡我沒什麼感覺
單吃才有紅豆味，合在一起就消失了
---"
不錯喝紅茶 特價 $25,https://www.ptt.cc/bbs/CVS/M.1725595474.A.EB1.html,全家,全家,75,"本來去全家目標是買沈早的香腸堡
結果沒買到
只買到不錯喝紅茶
有點猶豫因為我平常喝都喝微糖也是有在怕甜
結果真的是偏甜 滿滿凡味?!?
很像小時候牛排店的古早味紅茶
喝到一半想說會不會跟純喫紅一樣
加鮮奶之後變好喝奶茶
跑去買鮮奶加進去
恩~有變好喝奶茶
奶加進去之後變1分糖還有把茶味帶出來
覺得取名沒有誇大這點有加分
因為不難喝但離超好喝也有距離
就真的是還不錯喝而已XDDDDDD"
SUPER X 巧克力牛奶蛋白雪糕 /19,https://www.ptt.cc/bbs/CVS/M.1725624133.A.00B.html,全家,全家,82,"圖多多版本:
影片版:
沒買到莫凡比 那來是是看這款
SUPER X 巧克力牛奶蛋白雪糕
主打吃一隻雪糕就有7g蛋白質
外觀看起來 像是被凍很久的巧克力雪糕
有點灰灰的 顏色不是很吸引人
實際上吃起來比看起來好
巧克力的味道滿足夠
雪糕頗硬 不知是原本的表現方法還是凍太久(咦)
但以巧克力本身的味道是很濃的
而且也不太容易融化
可以很安心的吃完整隻巧克力雪糕
還順便收穫了蛋白質?~"
黃金炸豬排玉子丼，99元,https://www.ptt.cc/bbs/CVS/M.1725705763.A.EC5.html,7-11,7-11,60,"覺得太鹹，
然後畢竟是微波食品炸豬排軟爛不太好吃
玉子也很無感
但是太晚下班找不到東西吃還是可能會買吧"
伯爵可可舒芙蕾布丁$65 友善$46,https://www.ptt.cc/bbs/CVS/M.1725716753.A.FBE.html,全家,全家,70,"全家跟古娃娃出的新款甜點，看到友善立刻購試試。
成分表
上面的舒芙蕾有點像偏軟的布朗尼，中間鮮奶油頗多，下面的伯爵布丁味道有些怪異
三層搭在一起感覺違和…沒有想像中來的好吃。
相較之下我比較喜歡再睡五分鐘的午茉綠幕斯。
建議遇到友善嚐鮮即可。"
經典黑炫拿鐵酷繽沙 65 5康康買一送一,https://www.ptt.cc/bbs/CVS/M.1725719612.A.111.html,全家 雙葉,全家,90,"窮人版星冰樂 雖然改版後好像被嫌得要死 但我覺得好吃
不會很稀 有些冰沙吃到後面都只剩水 這個不會
還滿甜的 咖啡味算濃 很正常的拿鐵咖啡味道 表層的黑餅乾顆粒口感也很棒
兩杯加起來有一斤重 我一次吃完覺得滿冷的 可以的話找人分著吃吧"
檸檬百香胖芙蛋糕 35元 搭配美式49元,https://www.ptt.cc/bbs/CVS/M.1725776400.A.1DC.html,全家,全家,90,"正面
反面包裝有可愛檸檬圖案
拆包裝單顆照
表面有檸檬淋醬
屁股
剖面
內有百香果奶霜醬
兩顆蛋糕配咖啡才49 很划算的下午茶
我昨天買的放冰箱今天才吃 淋醬會變成脆皮的口感
吃起來就是高配版的一O堂檸檬餅
小時候很愛吃檸檬餅 但近年覺得他變乾又變死甜QQ
但全家的這個蛋糕就有回到以前檸檬餅的水準還更好吃
甜度降低 水果風味提升 蛋糕體也比較濕潤
很喜歡他內餡加了酸酸甜甜的百香果奶霜醬 讓他味道更豐富一點 奶霜給的量剛好 可以平?
值得給高分和回購！！
---"
今天吃蛋包飯喔 原價$89折扣後$76,https://www.ptt.cc/bbs/CVS/M.1725855934.A.31F.html,全家,全家,65,"前幾天有85折酷碰卷就買來吃吃看
飯不多、少少的洋菇、一朵花椰菜切塊，吃起來有點空虛，蛋包本人也很薄，只有番茄糊
超級多！
是一款如果原價不會買，特價也不會回購的新品XD"
涼拌越式麵沙拉79/冰越南咖啡拿鐵60,https://www.ptt.cc/bbs/CVS/M.1725861647.A.728.html,全家,全家,80,"第一口就被辣到
酸味也夠
是有點會微皺眉頭的酸度
以清爽度來說真的很不錯
不想吃太多時會是個不錯的選擇
但很餓的話真的就只能塞牙縫
第一口就被甜到
平常拿鐵都喜歡喝無糖
對我來說甜了點
但咖啡香氣很濃郁, 冰塊邊融也沒影響味道
買還送了個保冷袋還不錯"
明治曬傷的香菇造型可可餅乾 / 85元,https://www.ptt.cc/bbs/CVS/M.1725887990.A.6B6.html,7-11,7-11,80,"之前就有在網路上看到這個有趣的餅乾
後來在7-11看到就買了
名字很可愛
因為太熱，巧克力融化也曬黑了
有巧克力的餅乾就沒有什麼味道
曬傷的餅乾可以吃到淡淡的可可味，算涮嘴
之前買4個香菇系列的餅乾有8折
還有送一個修甲鐵合組
雖然知道可能沒有很好用，但還是買了XD
裡面有剪刀、銼刀跟指甲剪，蠻可愛的
跟同事分享
曬傷的餅乾就跟小時候會買的營養口糧長的一樣"
湖池屋 The海老-勁辣唐辛子口味/兩包特價62,https://www.ptt.cc/bbs/CVS/M.1725888534.A.C5E.html,711,7-11,85,"湖池屋推的The海老蝦片系列 以前在日本吃過原味的 如下圖
路過小七發現台灣居然也有賣 而且是唐辛子口味
雖然有點小包 但還是先買來吃吃看
入口第一個感想 確實跟日本的一樣蝦味濃厚 但很辣
對吃小辣的我已經是在能接受範圍邊緣的辣度
口感上不太像洋芋片 比較硬一點 蠻脆的
味道整體偏重鹹 又有辣 蠻適合拿來下酒 但如果辣度能再減一點我會更喜歡
不然吃半包就有點撐不住了
然後希望台灣也能進原味 有的話一定買"
星宇航空-雙醬雞排咖哩飯 99,https://www.ptt.cc/bbs/CVS/M.1725954666.A.C6A.html,7-11,7-11,85,"中間的雞排就是微波商品正常發揮
肉本身有點彈性，不乾柴
外皮麵衣有點濕掉所以不酥
飯原本就泡在醬底下
吃起來比較軟、黏
白醬很香，調味不重
咖哩醬調味明顯，微甜微微微辣
醬分開吃很不錯
合在一起吃沒有新的變化
想不到吃什麼的時候通常會選他
---"
山將夢幻唐揚雞/59元,https://www.ptt.cc/bbs/CVS/M.1725971078.A.2F1.html,7-11,7-11,90,"以前看日本綜藝節目就有介紹過來自名古屋的世界的山將，最有名的就是雞翅啊啊啊啊，之
前就有吃過他們的雞翅，覺得特製胡椒味很香很特別，也不會像一般胡椒粉那種死鹹味，肉
的部分也很嫩一下，稍微抿一下就脫骨了
這次吃看到小七有出唐揚雞的就買來吃吃看
用APP點數1點加購53元買，有興趣可以用點數兌換嘗鮮看看~
氣炸鍋直接加熱就可以了，或是也可以用微波
但我自己是比較喜歡吃皮焦脆一點的，所以用氣炸鍋
氣炸的時候，胡椒香飄出來真的很香
第一口咬下去肉質軟嫩很好咬，因為是無骨的，可以大口咬下也不用怕，滿加分的!!
胡椒味十足但又不會太死鹹或太辣，外皮氣炸酥酥脆脆的，但肉質還保有juicy，真的不錯
最後配上汽水真的絕配!!
搭配啤酒應該也很不錯，適合當下酒菜!!
總體來說下次會再回購!!"
莓玫雙餡餅乾三明治/45x0.7,https://www.ptt.cc/bbs/CVS/M.1725977818.A.B33.html,全家,全家,85,"圖多多版本:
影片版:
全家便利商店 這次和美妝品牌歐舒丹有合作
三款玫瑰相關路線的麵包甜點
常溫的有口袋三明治
冷藏的就交給
莓玫雙餡餅乾三明治
主打添加鮮花萃取玫瑰純露
距離上一次吃冷藏甜點三明治
這次覺得有變小?還是心理作用
一樣有塑膠殼保護
立刻準備切開來看
吃完才發現原來塑膠殼底部
有設計翹片可輕鬆脫殼
餅乾很酥脆不會軟也不會碎光光
奶油內餡本有點怕會油膩
但其實還好 帶一點慕斯的輕盈感
中間的莓果醬是經典 夠多也酸甜
這款可以被回購"
一個48元,https://www.ptt.cc/bbs/CVS/M.1726025501.A.E66.html,全家,全家,86,"這款出一陣子了，但還是想分享給大家，它上下層是慕斯，中間夾巧克力蛋糕，口感絲滑
柔順，加上最上層撒了可可粉，微甜之中又帶點苦味，甜度對我來說很剛好，不會太膩，
小小一個很適合買來當點心吃，不過要注意這款有含酒精，有酒精過敏的人要小心，另外
還有一款泡芙聽說也不錯吃，大家也可以去試看看
附圖"
仙女紅茶$9+光泉無加糖豆漿$25,https://www.ptt.cc/bbs/CVS/M.1726028974.A.A7E.html,全家,全家,90,"仙女之前喝過就覺得還不錯，大概是好喝的手搖的概念
昨天全家取貨報會員就有$9可以換
加碼買了無糖豆漿來做成豆漿紅茶
發現這樣喝蠻加分的耶
調起來的甜度剛剛好，然後因為它紅茶本身的茶味是比較重的類型
所以也不會被豆漿味道蓋掉
這樣自己調才$34
不輸龜記和茶湯會的豆漿紅!!!"
泰式野菇麵沙拉/79元,https://www.ptt.cc/bbs/CVS/M.1726029244.A.F79.html,全家,全家,75,"早餐吃太飽
午餐來點清淡飲食
沙拉還可以補充蔬菜攝取
上面圓圓的荷包蛋看起來好療癒
麵的部分是螺旋麵
泰式醬汁會辣很開胃！
不過菜的菜味有點重
（好像在說廢話）
吃了幾口才發現是要微波的
馬上再拿去微波一下
不過好像沒什麼差XD
吃冷的 溫的都可以
那個小心燙手可以不用寫
微波完完全不燙 哈哈"
田園滑蛋雞湯粥49元,https://www.ptt.cc/bbs/CVS/M.1726029426.A.534.html,萊爾富米大師,萊爾富,85,"之前吃過米大師的常溫白飯系列覺得不錯，在萊爾富發現竟然有出粥、炊飯跟油飯！這
次吃的是田園滑蛋雞湯粥，湯頭好喝！米粒吃起來比較硬（我不喜歡軟爛口感），吃起來
真的有粥的感覺（不是稀飯軟爛感）。包裝是可立式袋裝，用餐滿方便的，小鳥胃或是當
點心一包應該夠！推薦！"
7-11 牛角 炙燒雙拼便當$99,https://www.ptt.cc/bbs/CVS/M.1726036990.A.73C.html,711,7-11,76,"肉的份量給的很夠，微波後也能聞到類似燒烤得香味
不過配菜是泡菜這點讓人有點問號
味道也不搭，用泡菜解膩也不太可能...
感覺洋蔥或是烤菇類還比較適合
結論，可以買，不算太雷
但是否回購要看當天情況
如果外面的餐廳都沒開我才會考慮"
彩蔬洋芋火腿沙拉/55元,https://www.ptt.cc/bbs/CVS/M.1726038201.A.EBD.html,全家,全家,85,"忽然很想吃洋芋 所以買了這款
洋芋有混著通心麵
調味偏甜 比較膩 吃到後面會怕
有附百香果醬 酸甜還蠻喜歡的
沙拉的部分給過
會考慮回購
--"
蠟筆小新秘傳醬汁日式炒麵99元,https://www.ptt.cc/bbs/CVS/M.1726044199.A.AD4.html,全家,全家,75,"因為可愛買的
味道其實不錯只是很鹹
0-10分來說應該有10分
滿分的那種鹹度
豬肉片4-5片沒有豬味不會很乾這點加分
薑味有存在感、柴魚片美乃滋沒啥味道
整體來說就是醬油炒麵"
炙烤牛三角飯糰/38元,https://www.ptt.cc/bbs/CVS/M.1726050385.A.BFD.html,萊爾富,萊爾富,88,"Q3開始忙 中午都到萊爾富買這個炙烤牛三角飯糰
牛肉是還蠻好吃的 五花肉的油質配上有海鹽的白飯頗開胃
飯量對我來說也很夠 偶爾會再搭一杯荔枝果釀蒟蒻冰茶
荔枝甜甜的還有蒟蒻可以咬 中午快速吃飽繼續趕工作QQ"
椒房殿麻辣鴨血豆腐煲/79元,https://www.ptt.cc/bbs/CVS/M.1726135834.A.5CE.html,萊爾富,萊爾富,80,"半夜肚子餓在超商看到椒房殿聯名的鴨血豆腐
就買來吃吃看真的蠻好吃都有入味~
鴨血跟豆腐份量算不少
鴨血的口感跟我之前吃椒房殿的覺得很像，水水嫩嫩的
豆腐比較不像是凍豆腐會吸很多汁的那種
辣度部分我覺得大約算微微辣程度 比較是麻
然後湯汁給超多是可以喝的  感覺也適合帶回來用煮的
然後加王子麵 應該會很不錯?"
韓國熊津大麥飲/$39,https://www.ptt.cc/bbs/CVS/M.1726137002.A.F50.html,7-11,7-11,75,"先補個可能有些人不知道的冷知識 XD
麥茶就是用大麥去煮的茶（好像有些人會以為是小麥）
所以雖然這罐雖然叫大麥茶
但其實就是麥茶 aka 麥仔茶
本肥超愛喝麥茶
最一開始是喝愛之味冰萃漫香無糖
但後來好像在7-11下架了？我家裡附近都沒進了
還好後來有御茶園的麥萃補上
滑YT看到這款最近出的熊津大麥飲
大概是沒有加香料的關係 XD
聞起來跟喝起來都沒有麥萃香
真的就是麥子開水，帶著一點點焦味
整體很清爽，但一罐要$39小小貴
愛喝無糖麥茶的可試試看"
$99,https://www.ptt.cc/bbs/CVS/M.1726137111.A.779.html,7-11,7-11,70,"版上只看過豬肉版本，跟大家分享一下牛肉的
醬汁跟泡菜還有飯的比例不錯，但份量一樣算精緻路線
想吃個罪惡宵夜的話推薦買它！"
Niseko海鹽焦糖雪糕 40 優惠券買一送一,https://www.ptt.cc/bbs/CVS/M.1726141631.A.E37.html,全家 百吉樂活,全家,85,"焦糖口味的脆皮很香 甜度滿剛好 杏仁角算多 增加不少口感
海鹽沒有直接的鹹味 帶點尾韻讓吃完不會覺得膩
中間的雪糕一樣是海鹽焦糖口味 味道比較淡一些 但一樣有海鹽和焦糖香
好吃 雖然偏小隻 買一送一的話可以
優惠券是上週的 不過我猜過一陣子5康康會有"
光泉植物蛋白堅果風味375ml,https://www.ptt.cc/bbs/CVS/M.1726220789.A.26F.html,全家,全家,85,"這款植物蛋白我覺得很好喝耶
不會太甜
喜歡堅果的人一定會愛
之前都是當早餐喝，我都會打微波溫溫喝更香
現在有時候運動完會買一瓶
健身完走路回家去全家買一罐剛剛好
大家可以試試看"
蠟筆小新秘傳醬汁日式炒麵/99,https://www.ptt.cc/bbs/CVS/M.1726236961.A.D70.html,全家/,全家,80,"很吸引小孩子的外包裝
鈉有點高要注意。
加熱好的模樣，柴魚、豬肉片、蔬菜，
紅薑絲我不吃挑掉了
家裡剛好有日本的Q比沙拉醬，加好加滿。
簡單來說，如果你常吃日本日式炒麵的泡麵，
像是一平的夜店炒麵
就是那個味道，喜歡的會很喜歡。
酸甜醬油口味，配上柴魚香味，點綴一點豬肉片、紅薑。
如果說包裝上能多給一包日式沙拉醬跟海苔粉，
那就更加分了。都賣到99了，其實應該更大方些。
還好家裡有之前賣的Q比日式沙拉醬就給他加下去，
味道更濃郁了。
但這口味還是有缺點，味道屬於重口，吃了容易膩，
建議配個冰綠茶之類的。"
日式煎茶、醇厚焙茶霜淇淋 49 康康5買一送一,https://www.ptt.cc/bbs/CVS/M.1726237605.A.D13.html,全家,全家,70,"煎茶:
味道有像 有茶香 有「煎」的香味 不是綠茶那種偏澀的味道
但是真的太不甜 吃完的感想就是剛剛到底吃了什麼
換個角度想 非常清爽無負擔
焙茶:
不確定是製冰問題還是本來就這樣 我這支比較水一些
一樣有像焙茶 茶香夠 甜度很正常 大概是一般麥茶的甜度 一般人應該都能接受
煎茶除非是死忠粉 或是嘗鮮星人 不然真的不太推
焙茶的OK 不錯
然後窄窄的餅皮是壞文明 店員難擠客人拿了容易掉 拍起來很醜"
日式煎茶霜淇淋 / 49,https://www.ptt.cc/bbs/CVS/M.1726247486.A.5AC.html,全家,全家,59,"笑死 我到底吃了什麼？？？
很淡的霜淇淋加了一點很淡的茶味
買完走出門口開始變瀑布霜淇淋
兩個人一起站在全家門口的水溝旁邊吃完
一冰兩吃 真划算"
明太子鹽烤赤魚飯糰49$,https://www.ptt.cc/bbs/CVS/M.1726367103.A.5D6.html,全家,全家,80,"還蠻愛這種拌飯飯糰的
調味蠻重的但不會太鹹
小辣 但是帶甜的那種辣度
內餡真的能吃到一塊塊的魷魚還不賴
烤魚的魚肉是直接給整塊的
鹹香鹹香還蠻好吃的 不會腥
有吃到一點點明太子的鮮味
但主要還是吃到魚的味道
不知道是不是錯覺
覺得這款飯的口感比之前吃到的飯糰好吃蠻多的"
泰式酸辣炸雞堡/59x0.6,https://www.ptt.cc/bbs/CVS/M.1726395451.A.537.html,全家,全家,79,"圖多多版本:
影片版:
全家便利商店
目前認真往東南亞口味發展中
這次先來點簡單版
有折價券的 泰式酸辣炸雞堡
包裝配色是紫帶金
打開發現 咦 頗為輕盈
看了一下成分表
的確只是有一個炸雞本尊在裡面
加熱後立刻來一張
炸雞本身算厚
加熱後可聞到泰式醬料的香氣
切開來也滿好看
醬料酸辣酸辣
雞腿肉面積算大
只可惜肉質本身稍嫌乾柴
醬料反而成為較為救贖的部分"
日式煎焙茶霜淇淋 / 49,https://www.ptt.cc/bbs/CVS/M.1726401031.A.CAB.html,全家,全家,99,"超大根，一根平均只要25，划算死
味道不錯，有茶味，但不會太甜
趕緊大口舔
但還是比不上融化的速度
我輸了"
日式煎茶霜淇淋/49元（買一送一）,https://www.ptt.cc/bbs/CVS/M.1726475399.A.E31.html,全家,全家,70,"看到版上心得
抱著踩雷的心理準備嘗試
幸好這次買到的融化速度很正常（在店內用餐區吃）
顏色也不像ㄙㄞˋ
只是茶味真的偏淡偏水
我無糖人吃到最後也還是有點甜
真的是吃了個寂寞XD"
優質蛋白奶-堅果杏仁  39,https://www.ptt.cc/bbs/CVS/M.1726539631.A.8F9.html,7-11,7-11,75,"這兩款應該是一模一樣的產品
顏色、口味、成分、營養標示都一樣
喝起來是有點花生味的有糖豆漿
糖、蛋白質含量和光泉原味鮮豆漿差不多
脂肪多了6g
7-11那款是不是郊區不太進貨
我家附近4家7-11都沒有，跑到市區才看到
全家的剛上市倒是很好找
---"
